2011-01-03 18:23:54,34.7025328875,135.498172045,16.0
2011-01-03 18:23:56,34.7025811672,135.498134494,16.0
2011-01-03 18:23:57,34.7026348114,135.498096943,12.0
2011-01-03 18:23:58,34.7026562691,135.498091578,12.0
2011-01-03 18:23:59,34.7026884556,135.498096943,12.0
2011-01-03 18:24:00,34.7027152777,135.498075485,8.0
2011-01-03 18:24:01,34.7027420998,135.498064756,12.0
2011-01-03 18:24:02,34.7027903795,135.498037934,8.0
2011-01-03 18:24:03,34.7027903795,135.498048663,12.0
2011-01-03 18:24:08,34.702860117,135.49803257,12.0
2011-01-03 18:24:09,34.7028815746,135.498037934,12.0
2011-01-03 18:24:12,34.7028762102,135.49803257,12.0
2011-01-03 18:24:17,34.7028815746,135.498021841,12.0
2011-01-03 18:24:18,34.7028815746,135.498011112,12.0
2011-01-03 18:24:23,34.7028762102,135.498000383,16.0
2011-01-03 18:24:36,34.7028708458,135.497989655,16.0
2011-01-03 18:24:50,34.7028654814,135.497978926,24.0
2011-01-03 18:24:54,34.702860117,135.497978926,24.0
2011-01-03 18:25:05,34.7028547525,135.497978926,24.0
2011-01-03 18:25:18,34.7026830912,135.498011112,32.0
2011-01-03 18:25:19,34.7026240826,135.498027205,32.0
2011-01-03 18:25:21,34.7025758028,135.497989655,32.0
2011-01-03 18:25:22,34.7025543451,135.497973561,32.0
2011-01-03 18:25:23,34.702527523,135.497957468,32.0
2011-01-03 18:25:24,34.7024953365,135.497946739,32.0
2011-01-03 18:25:25,34.7024577856,135.497925282,32.0
2011-01-03 18:25:26,34.7024309635,135.497925282,32.0
2011-01-03 18:25:27,34.7024041414,135.497898459,32.0
2011-01-03 18:25:28,34.7023719549,135.497903824,32.0
2011-01-03 18:25:32,34.7021895647,135.497893095,32.0
2011-01-03 18:25:33,34.702168107,135.49793601,32.0
2011-01-03 18:25:34,34.7021412849,135.49793601,32.0
2011-01-03 18:25:35,34.7021144629,135.497914553,32.0
2011-01-03 18:25:36,34.7020769119,135.497898459,32.0
2011-01-03 18:25:38,34.7020661831,135.497893095,32.0
2011-01-03 18:25:39,34.7020608187,135.497887731,32.0
2011-01-03 18:25:40,34.7020554543,135.497871637,32.0
2011-01-03 18:25:41,34.7020447254,135.497860909,24.0
2011-01-03 18:25:42,34.7020339966,135.497866273,24.0
2011-01-03 18:25:46,34.7020071745,135.497844815,24.0
2011-01-03 18:25:47,34.7020018101,135.497855544,24.0
2011-01-03 18:25:49,34.7019964457,135.497844815,24.0
2011-01-03 18:26:00,34.7020661831,135.498402715,12.0
2011-01-03 18:26:01,34.7020715475,135.498429537,12.0
2011-01-03 18:26:03,34.7020554543,135.498477817,12.0
2011-01-03 18:26:04,34.7020447254,135.498520732,12.0
2011-01-03 18:26:05,34.7020286322,135.498547554,12.0
2011-01-03 18:26:06,34.7020232677,135.498569012,12.0
2011-01-03 18:26:07,34.7020179033,135.498601198,12.0
2011-01-03 18:26:08,34.7020125389,135.498638749,12.0
2011-01-03 18:26:09,34.7020071745,135.498660207,12.0
2011-01-03 18:26:10,34.7019964457,135.498681664,12.0
2011-01-03 18:26:14,34.7019696236,135.498778224,12.0
2011-01-03 18:26:15,34.7019642591,135.498799682,12.0
2011-01-03 18:26:16,34.7019535303,135.498821139,12.0
2011-01-03 18:26:17,34.7019374371,135.498842597,12.0
2011-01-03 18:26:18,34.7019428015,135.498853326,12.0
2011-01-03 18:26:19,34.7019481659,135.498864055,12.0
2011-01-03 18:26:20,34.7019267082,135.498890877,12.0
2011-01-03 18:26:21,34.701910615,135.498923063,12.0
2011-01-03 18:26:22,34.7018945217,135.498960614,12.0
2011-01-03 18:26:23,34.7018784285,135.498987436,12.0
2011-01-03 18:26:24,34.7018676996,135.499008894,16.0
2011-01-03 18:26:28,34.7018301487,135.499100089,16.0
2011-01-03 18:26:29,34.7018355131,135.499126911,24.0
2011-01-03 18:26:30,34.7018301487,135.499148369,16.0
2011-01-03 18:26:31,34.7018140554,135.499169827,16.0
2011-01-03 18:26:32,34.7018033266,135.499191284,16.0
2011-01-03 18:26:33,34.7017765045,135.4992342,16.0
2011-01-03 18:26:34,34.7017496824,135.499255657,16.0
2011-01-03 18:26:35,34.7017282248,135.499277115,16.0
2011-01-03 18:26:36,34.7017228603,135.499293208,16.0
2011-01-03 18:26:37,34.7017121315,135.499314666,16.0
2011-01-03 18:26:38,34.7017014027,135.499336123,16.0
2011-01-03 18:26:42,34.7016906738,135.499421954,16.0
2011-01-03 18:26:43,34.7017014027,135.499421954,12.0
2011-01-03 18:26:44,34.7016853094,135.499448776,12.0
2011-01-03 18:26:45,34.701679945,135.499443412,16.0
2011-01-03 18:26:46,34.7016531229,135.499475598,16.0
2011-01-03 18:26:47,34.7016263008,135.499518514,16.0
2011-01-03 18:26:48,34.7016263008,135.499545336,16.0
2011-01-03 18:26:49,34.7016638517,135.499534607,12.0
2011-01-03 18:26:50,34.7017550468,135.499475598,12.0
2011-01-03 18:26:51,34.701910615,135.499352217,12.0
2011-01-03 18:26:52,34.7019696236,135.499314666,12.0
2011-01-03 18:26:56,34.7020608187,135.499314666,8.0
2011-01-03 18:26:57,34.7020769119,135.499314666,8.0
2011-01-03 18:26:58,34.7020930052,135.49932003,12.0
2011-01-03 18:26:59,34.7021144629,135.49932003,12.0
2011-01-03 18:27:00,34.7021359205,135.49932003,12.0
2011-01-03 18:27:01,34.7021520138,135.499314666,12.0
2011-01-03 18:27:02,34.7021734715,135.499309301,12.0
2011-01-03 18:27:03,34.7021842003,135.499314666,12.0
2011-01-03 18:27:04,34.7022002935,135.499314666,12.0
2011-01-03 18:27:05,34.7022163868,135.499293208,16.0
2011-01-03 18:27:06,34.7022378445,135.499298573,16.0
2011-01-03 18:27:10,34.7023504972,135.499293208,24.0
2011-01-03 18:27:11,34.7023665905,135.499293208,24.0
2011-01-03 18:27:12,34.7023880482,135.499277115,24.0
2011-01-03 18:27:13,34.702398777,135.49927175,24.0
2011-01-03 18:27:14,34.7024202347,135.499244928,24.0
2011-01-03 18:27:15,34.7024416924,135.499218106,24.0
2011-01-03 18:27:16,34.7024685144,135.499175191,24.0
2011-01-03 18:27:17,34.7024846077,135.499175191,24.0
2011-01-03 18:27:18,34.7025060654,135.499110818,24.0
2011-01-03 18:27:19,34.7025221586,135.499094725,24.0
2011-01-03 18:27:20,34.7025543451,135.49904108,24.0
2011-01-03 18:27:24,34.7026509047,135.498837233,24.0
2011-01-03 18:27:25,34.7026723623,135.49881041,24.0
2011-01-03 18:27:26,34.7026777267,135.498799682,24.0
2011-01-03 18:27:27,34.70269382,135.498799682,24.0
2011-01-03 18:27:28,34.7026991844,135.498783588,16.0
2011-01-03 18:27:29,34.7027152777,135.498762131,16.0
2011-01-03 18:27:30,34.7027206421,135.498756766,16.0
2011-01-03 18:27:31,34.7027313709,135.498746037,16.0
2011-01-03 18:27:32,34.7027528286,135.498703122,16.0
2011-01-03 18:27:33,34.702758193,135.498708487,16.0
2011-01-03 18:27:34,34.7027850151,135.4986763,16.0
2011-01-03 18:27:38,34.702822566,135.498595834,16.0
2011-01-03 18:27:39,34.7028332949,135.498590469,16.0
2011-01-03 18:27:40,34.7028279305,135.498595834,16.0
2011-01-03 18:27:41,34.7028332949,135.498606563,16.0
2011-01-03 18:27:44,34.7028279305,135.498606563,16.0
2011-01-03 18:27:45,34.7028279305,135.498617291,16.0
2011-01-03 18:27:46,34.7028332949,135.498617291,24.0
2011-01-03 18:27:52,34.7028493881,135.498595834,24.0
2011-01-03 18:27:54,34.7028386593,135.498595834,24.0
2011-01-03 18:27:55,34.7028279305,135.498622656,24.0
2011-01-03 18:27:56,34.7028172016,135.498654842,24.0
2011-01-03 18:27:57,34.7028118372,135.498649478,24.0
2011-01-03 18:27:58,34.7028172016,135.498649478,24.0
2011-01-03 18:27:59,34.7028118372,135.498649478,24.0
2011-01-03 18:28:00,34.7028011084,135.498670936,24.0
2011-01-03 18:28:01,34.7027957439,135.498681664,24.0
2011-01-03 18:28:06,34.7027903795,135.498703122,24.0
2011-01-03 18:28:07,34.7027850151,135.49872458,24.0
2011-01-03 18:28:09,34.7027850151,135.498740673,24.0
2011-01-03 18:28:10,34.7027903795,135.498740673,32.0
2011-01-03 18:28:20,34.7027689219,135.498874784,16.0
2011-01-03 18:28:21,34.702758193,135.498885512,16.0
2011-01-03 18:28:22,34.7027099133,135.498928428,16.0
2011-01-03 18:28:23,34.7026777267,135.499035716,16.0
2011-01-03 18:28:24,34.7026562691,135.499110818,16.0
2011-01-03 18:28:25,34.702629447,135.499164462,16.0
2011-01-03 18:28:26,34.702629447,135.499196649,16.0
2011-01-03 18:28:27,34.7026240826,135.499207377,16.0
2011-01-03 18:28:28,34.7026133537,135.499218106,16.0
2011-01-03 18:28:29,34.7026079893,135.499250293,24.0
2011-01-03 18:28:34,34.7025382519,135.49950242,24.0
2011-01-03 18:28:35,34.702527523,135.499529243,24.0
2011-01-03 18:28:36,34.702527523,135.499539971,24.0
2011-01-03 18:28:37,34.7025167942,135.499561429,24.0
2011-01-03 18:28:38,34.7025114298,135.499593616,24.0
2011-01-03 18:28:39,34.7024899721,135.499615073,32.0
2011-01-03 18:28:40,34.70246315,135.499631166,32.0
2011-01-03 18:28:41,34.7024577856,135.49964726,32.0
2011-01-03 18:28:42,34.70246315,135.499663353,24.0
2011-01-03 18:28:43,34.7025060654,135.499636531,24.0
2011-01-03 18:28:48,34.7025167942,135.499625802,16.0
2011-01-03 18:28:49,34.7025221586,135.499615073,16.0
2011-01-03 18:28:50,34.7025328875,135.499609709,16.0
2011-01-03 18:28:51,34.7025382519,135.499604344,16.0
2011-01-03 18:28:52,34.7025328875,135.499604344,16.0
2011-01-03 18:28:53,34.702527523,135.499593616,16.0
2011-01-03 18:28:54,34.7025382519,135.499577522,16.0
2011-01-03 18:28:55,34.7025489807,135.499566793,16.0
2011-01-03 18:28:56,34.7025489807,135.4995507,16.0
2011-01-03 18:28:57,34.7025436163,135.499566793,16.0
2011-01-03 18:29:02,34.7025543451,135.49964726,24.0
2011-01-03 18:29:03,34.7025382519,135.499668717,24.0
2011-01-03 18:29:04,34.7025167942,135.499706268,24.0
2011-01-03 18:29:05,34.7025060654,135.499749184,16.0
2011-01-03 18:29:06,34.7025060654,135.499770641,16.0
2011-01-03 18:29:07,34.7025114298,135.499765277,24.0
2011-01-03 18:29:10,34.7025114298,135.499754548,24.0
2011-01-03 18:29:16,34.7025114298,135.499765277,16.0
2011-01-03 18:29:22,34.7025060654,135.499770641,12.0
2011-01-03 18:29:23,34.7025114298,135.499770641,12.0
2011-01-03 18:29:33,34.7025060654,135.499776006,24.0
2011-01-03 18:29:45,34.7024202347,135.499797463,32.0
2011-01-03 18:29:46,34.7023773193,135.499824286,24.0
2011-01-03 18:29:47,34.7023451328,135.499851108,24.0
2011-01-03 18:29:48,34.7022914886,135.499872565,24.0
2011-01-03 18:29:49,34.7023022175,135.499947667,24.0
2011-01-03 18:29:50,34.7023129463,135.500028133,32.0
2011-01-03 18:29:51,34.7023129463,135.500103235,32.0
2011-01-03 18:29:52,34.7023397684,135.500156879,24.0
2011-01-03 18:29:53,34.7023504972,135.500210524,24.0
2011-01-03 18:29:54,34.7023665905,135.500285625,24.0
2011-01-03 18:29:58,34.7024095058,135.500392914,16.0
2011-01-03 18:29:59,34.7024202347,135.500403643,16.0
2011-01-03 18:30:00,34.7024255991,135.500414371,12.0
2011-01-03 18:30:01,34.7024255991,135.500446558,16.0
2011-01-03 18:30:02,34.7024202347,135.500457287,16.0
2011-01-03 18:30:03,34.7024148703,135.500462651,16.0
2011-01-03 18:30:04,34.7024202347,135.50047338,16.0
2011-01-03 18:30:08,34.7024148703,135.500484109,16.0
2011-01-03 18:30:12,34.7024202347,135.500494838,24.0
2011-01-03 18:30:26,34.7024202347,135.500484109,32.0
2011-01-03 18:30:55,34.7024202347,135.500510931,24.0
2011-01-03 18:30:56,34.7024416924,135.50052166,24.0
2011-01-03 18:30:57,34.7024524212,135.500559211,16.0
2011-01-03 18:30:58,34.7024846077,135.500580668,16.0
2011-01-03 18:30:59,34.7025060654,135.500687957,16.0
2011-01-03 18:31:00,34.702500701,135.500789881,16.0
2011-01-03 18:31:01,34.7024899721,135.500811338,16.0
2011-01-03 18:31:02,34.7025167942,135.500838161,16.0
2011-01-03 18:31:03,34.702527523,135.500902534,16.0
2011-01-03 18:31:04,34.7025436163,135.500961542,12.0
2011-01-03 18:31:08,34.7025811672,135.501009822,12.0
2011-01-03 18:31:09,34.7025865316,135.501015186,12.0
2011-01-03 18:31:10,34.7025918961,135.501009822,12.0
2011-01-03 18:31:11,34.7025972605,135.501020551,12.0
2011-01-03 18:31:13,34.7026026249,135.50103128,12.0
2011-01-03 18:31:14,34.7025972605,135.501036644,12.0
2011-01-03 18:31:15,34.7026026249,135.501042008,12.0
2011-01-03 18:31:26,34.7025972605,135.501047373,12.0
2011-01-03 18:31:31,34.7025758028,135.501095653,16.0
2011-01-03 18:31:32,34.7025758028,135.501122475,16.0
2011-01-03 18:31:36,34.7025221586,135.501235127,16.0
2011-01-03 18:31:37,34.7025811672,135.501283407,16.0
2011-01-03 18:31:38,34.7026240826,135.501315594,12.0
2011-01-03 18:31:39,34.7026455402,135.501363873,12.0
2011-01-03 18:31:40,34.7026455402,135.501379967,12.0
2011-01-03 18:31:41,34.7026455402,135.50139606,12.0
2011-01-03 18:31:42,34.7026509047,135.501406789,12.0
2011-01-03 18:31:43,34.7026562691,135.501406789,12.0
2011-01-03 18:31:44,34.7026509047,135.501422882,12.0
2011-01-03 18:31:45,34.7026509047,135.501433611,12.0
2011-01-03 18:31:46,34.7026562691,135.501438975,12.0
2011-01-03 18:31:50,34.7026616335,135.501455069,12.0
2011-01-03 18:32:00,34.7026669979,135.501455069,12.0
2011-01-03 18:33:02,34.7026723623,135.501460433,16.0
2011-01-03 18:33:14,34.7026401758,135.501471162,12.0
2011-01-03 18:33:15,34.7026240826,135.501465797,12.0
2011-01-03 18:33:16,34.7026079893,135.501465797,12.0
2011-01-03 18:33:17,34.7025918961,135.501460433,12.0
2011-01-03 18:33:18,34.7025811672,135.501455069,12.0
