2011-01-03 18:23:54,34.7025328875,135.498172045,16.0
2011-01-03 18:33:19,34.702565074,135.501433611,12.0
2011-01-03 18:33:20,34.7025489807,135.50139606,16.0
2011-01-03 18:33:21,34.702527523,135.501379967,16.0
2011-01-03 18:33:22,34.702500701,135.501363873,16.0
2011-01-03 18:33:23,34.7024953365,135.501337051,16.0
2011-01-03 18:33:24,34.7024899721,135.501326323,16.0
2011-01-03 18:33:28,34.7024524212,135.501310229,16.0
2011-01-03 18:33:29,34.7024470568,135.501315594,16.0
2011-01-03 18:33:30,34.7024363279,135.501342416,16.0
2011-01-03 18:33:31,34.7024309635,135.501374602,16.0
2011-01-03 18:33:32,34.7024470568,135.501449704,16.0
2011-01-03 18:33:33,34.7024792433,135.501519442,16.0
2011-01-03 18:33:34,34.7024953365,135.501551628,12.0
2011-01-03 18:33:35,34.7025167942,135.50157845,12.0
2011-01-03 18:33:36,34.7025221586,135.501605272,12.0
2011-01-03 18:33:37,34.7025167942,135.501605272,12.0
2011-01-03 18:33:38,34.7025114298,135.501610637,12.0
2011-01-03 18:33:42,34.702500701,135.501637459,8.0
2011-01-03 18:33:43,34.702500701,135.501648188,8.0
2011-01-03 18:33:46,34.7025167942,135.501680374,8.0
2011-01-03 18:33:47,34.7025436163,135.501723289,8.0
2011-01-03 18:33:48,34.7025382519,135.501739383,8.0
2011-01-03 18:33:49,34.7025489807,135.501744747,8.0
2011-01-03 18:33:50,34.7025436163,135.501755476,8.0
2011-01-03 18:33:51,34.7025436163,135.501776934,8.0
2011-01-03 18:33:52,34.7025489807,135.501782298,8.0
2011-01-03 18:33:56,34.7025704384,135.501825213,8.0
2011-01-03 18:33:57,34.7025704384,135.501852036,12.0
2011-01-03 18:33:58,34.7025758028,135.501943231,12.0
2011-01-03 18:33:59,34.7025704384,135.501959324,12.0
2011-01-03 18:34:00,34.7025704384,135.501986146,12.0
2011-01-03 18:34:01,34.7025704384,135.502023697,12.0
2011-01-03 18:34:02,34.7025758028,135.502077341,12.0
2011-01-03 18:34:03,34.7025758028,135.502109528,12.0
2011-01-03 18:34:04,34.7025758028,135.502125621,12.0
2011-01-03 18:34:05,34.7025811672,135.502152443,12.0
2011-01-03 18:34:06,34.7026079893,135.502189994,12.0
2011-01-03 18:34:10,34.702629447,135.502238274,12.0
2011-01-03 18:34:11,34.702629447,135.502249002,12.0
2011-01-03 18:34:12,34.702629447,135.502259731,12.0
2011-01-03 18:34:13,34.7026348114,135.502265096,12.0
2011-01-03 18:34:14,34.7026723623,135.502281189,12.0
2011-01-03 18:34:15,34.7026669979,135.502281189,12.0
2011-01-03 18:34:16,34.7026723623,135.502286553,12.0
2011-01-03 18:34:17,34.7026669979,135.502291918,12.0
2011-01-03 18:34:18,34.7026830912,135.502302647,12.0
2011-01-03 18:34:19,34.70269382,135.502302647,12.0
2011-01-03 18:34:20,34.70269382,135.50231874,12.0
2011-01-03 18:34:24,34.7027045488,135.50236702,8.0
2011-01-03 18:34:25,34.7027206421,135.502399206,12.0
2011-01-03 18:34:26,34.7027152777,135.502399206,12.0
2011-01-03 18:34:27,34.7027099133,135.502399206,12.0
2011-01-03 18:34:28,34.7027152777,135.502404571,12.0
2011-01-03 18:34:29,34.7027206421,135.502399206,12.0
2011-01-03 18:34:32,34.7027206421,135.502388477,12.0
2011-01-03 18:34:55,34.7027152777,135.502393842,16.0
2011-01-03 18:35:07,34.7027206421,135.502393842,16.0
2011-01-03 18:35:11,34.7027152777,135.502393842,16.0
2011-01-03 18:35:20,34.7027099133,135.502404571,16.0
2011-01-03 18:35:41,34.7027152777,135.502399206,24.0
2011-01-03 18:35:51,34.7027099133,135.502399206,32.0
2011-01-03 18:35:52,34.7027152777,135.502399206,32.0
2011-01-03 18:35:54,34.7027099133,135.502399206,32.0
2011-01-03 18:35:55,34.7027152777,135.502399206,32.0
2011-01-03 18:36:36,34.7028440237,135.502442122,12.0
2011-01-03 18:36:37,34.7028762102,135.502468944,12.0
2011-01-03 18:36:38,34.7028815746,135.502468944,12.0
2011-01-03 18:36:39,34.7029083967,135.502479672,16.0
2011-01-03 18:36:40,34.7029083967,135.502490401,16.0
2011-01-03 18:36:41,34.7029191256,135.50250113,16.0
2011-01-03 18:36:43,34.70292449,135.502495766,16.0
2011-01-03 18:36:47,34.7029942274,135.502527952,16.0
2011-01-03 18:36:48,34.7030049562,135.502522588,16.0
2011-01-03 18:36:49,34.7030156851,135.502517223,16.0
2011-01-03 18:36:51,34.7030049562,135.502533317,16.0
2011-01-03 18:36:52,34.7029995918,135.502538681,16.0
2011-01-03 18:36:53,34.7029942274,135.502538681,16.0
2011-01-03 18:36:55,34.7029995918,135.502544045,16.0
2011-01-03 18:36:56,34.7030103207,135.50254941,16.0
2011-01-03 18:36:57,34.7030049562,135.502554774,24.0
2011-01-03 18:37:01,34.7030425072,135.502533317,24.0
2011-01-03 18:37:02,34.7030639648,135.502506495,32.0
2011-01-03 18:37:03,34.7031229734,135.50245285,32.0
2011-01-03 18:37:04,34.7031444311,135.502383113,32.0
2011-01-03 18:37:05,34.7031605244,135.502468944,24.0
2011-01-03 18:37:06,34.7031712532,135.502468944,24.0
2011-01-03 18:37:07,34.7031873465,135.502458215,24.0
2011-01-03 18:37:08,34.7031927109,135.502442122,24.0
2011-01-03 18:37:09,34.7031980753,135.502479672,24.0
2011-01-03 18:37:10,34.7032302618,135.502485037,24.0
2011-01-03 18:37:11,34.7032463551,135.502522588,24.0
2011-01-03 18:37:15,34.7032731771,135.502533317,16.0
2011-01-03 18:37:16,34.7032731771,135.502522588,16.0
2011-01-03 18:37:17,34.7032517195,135.502511859,16.0
2011-01-03 18:37:18,34.7032463551,135.502517223,16.0
2011-01-03 18:37:20,34.7032570839,135.502527952,12.0
2011-01-03 18:37:21,34.7032678127,135.502506495,12.0
2011-01-03 18:37:22,34.703283906,135.502511859,12.0
2011-01-03 18:37:23,34.7032999992,135.502554774,12.0
2011-01-03 18:37:24,34.7033160925,135.502576232,12.0
2011-01-03 18:37:25,34.7033321857,135.502608418,12.0
2011-01-03 18:37:29,34.7033697367,135.502624512,8.0
2011-01-03 18:37:30,34.7033751011,135.502640605,8.0
2011-01-03 18:37:31,34.7033858299,135.502662063,8.0
2011-01-03 18:37:32,34.7033804655,135.502678156,8.0
2011-01-03 18:37:33,34.7033858299,135.50268352,8.0
2011-01-03 18:37:35,34.7033965588,135.502672791,8.0
2011-01-03 18:37:36,34.7034019232,135.502678156,12.0
2011-01-03 18:37:37,34.7034072876,135.502672791,12.0
2011-01-03 18:37:43,34.7034233809,135.502651334,12.0
2011-01-03 18:37:45,34.7034233809,135.502640605,12.0
2011-01-03 18:37:46,34.703412652,135.502651334,12.0
2011-01-03 18:37:49,34.7034180164,135.502656698,16.0
2011-01-03 18:37:50,34.703412652,135.502672791,16.0
2011-01-03 18:37:51,34.7034394741,135.502678156,16.0
2011-01-03 18:37:52,34.7034341097,135.502667427,16.0
2011-01-03 18:37:53,34.7034394741,135.502662063,16.0
2011-01-03 18:37:57,34.7034877539,135.502635241,16.0
2011-01-03 18:37:58,34.7034877539,135.502645969,16.0
2011-01-03 18:37:59,34.7034823895,135.502640605,16.0
2011-01-03 18:38:00,34.7035038471,135.502608418,16.0
2011-01-03 18:38:01,34.7035199404,135.502581596,16.0
2011-01-03 18:38:02,34.7035253048,135.502554774,16.0
2011-01-03 18:38:03,34.703541398,135.502522588,16.0
2011-01-03 18:38:04,34.7035574913,135.502544045,16.0
2011-01-03 18:38:05,34.703578949,135.502554774,16.0
2011-01-03 18:38:06,34.7035950422,135.502538681,16.0
2011-01-03 18:38:07,34.7036057711,135.502565503,16.0
2011-01-03 18:38:11,34.7036647797,135.50259769,12.0
2011-01-03 18:38:12,34.7036540508,135.502603054,12.0
2011-01-03 18:38:13,34.7036379576,135.50259769,12.0
2011-01-03 18:38:14,34.7036325932,135.502635241,12.0
2011-01-03 18:38:15,34.7036379576,135.502678156,12.0
2011-01-03 18:38:17,34.7036594152,135.502704978,12.0
2011-01-03 18:38:18,34.703643322,135.502710342,12.0
2011-01-03 18:38:19,34.7036701441,135.502721071,12.0
2011-01-03 18:38:20,34.7036916018,135.502710342,12.0
2011-01-03 18:38:21,34.7036862373,135.502704978,12.0
2011-01-03 18:38:25,34.7037130594,135.502710342,12.0
2011-01-03 18:38:26,34.7037237883,135.502694249,12.0
2011-01-03 18:38:27,34.7037452459,135.502678156,16.0
2011-01-03 18:38:29,34.7037667036,135.502640605,16.0
2011-01-03 18:38:30,34.7037774324,135.502640605,16.0
2011-01-03 18:38:31,34.7037988901,135.502640605,16.0
2011-01-03 18:38:32,34.7038149834,135.502635241,16.0
2011-01-03 18:38:33,34.7038096189,135.502629876,16.0
2011-01-03 18:38:34,34.7038203478,135.502635241,16.0
2011-01-03 18:38:35,34.7038257122,135.502629876,16.0
2011-01-03 18:38:39,34.7038257122,135.502662063,24.0
2011-01-03 18:38:40,34.7038203478,135.502645969,24.0
2011-01-03 18:38:41,34.7038096189,135.502651334,24.0
2011-01-03 18:38:42,34.7037935257,135.502651334,24.0
2011-01-03 18:38:43,34.7037452459,135.502629876,16.0
2011-01-03 18:38:44,34.7037506104,135.502613783,24.0
2011-01-03 18:38:45,34.7037506104,135.502570868,24.0
2011-01-03 18:38:46,34.7037613392,135.50254941,24.0
2011-01-03 18:38:47,34.7037130594,135.502533317,24.0
2011-01-03 18:38:48,34.7036916018,135.502522588,16.0
2011-01-03 18:38:49,34.7037023306,135.502517223,16.0
2011-01-03 18:38:53,34.7036701441,135.502533317,12.0
2011-01-03 18:38:54,34.7036647797,135.502527952,12.0
2011-01-03 18:38:55,34.7036486864,135.502538681,12.0
2011-01-03 18:38:56,34.7036540508,135.502544045,12.0
2011-01-03 18:38:57,34.7036486864,135.50254941,12.0
2011-01-03 18:38:58,34.7036594152,135.502538681,12.0
2011-01-03 18:38:59,34.7036486864,135.502544045,12.0
2011-01-03 18:39:00,34.7036325932,135.502544045,12.0
2011-01-03 18:39:01,34.703643322,135.502538681,12.0
2011-01-03 18:39:02,34.7036272287,135.502522588,12.0
2011-01-03 18:39:25,34.7035360336,135.502431393,32.0
2011-01-03 18:39:25,34.7035360336,135.502431393,32.0
2011-01-03 18:39:26,34.7035092115,135.502426028,32.0
2011-01-03 18:39:26,34.7035092115,135.502426028,32.0
2011-01-03 18:39:27,34.7035038471,135.502447486,32.0
2011-01-03 18:39:27,34.7035038471,135.502447486,32.0
2011-01-03 18:39:28,34.7035092115,135.502463579,24.0
2011-01-03 18:39:28,34.7035092115,135.502463579,24.0
2011-01-03 18:39:30,34.7035038471,135.502485037,24.0
2011-01-03 18:39:30,34.7035038471,135.502485037,24.0
2011-01-03 18:39:31,34.703477025,135.502522588,24.0
2011-01-03 18:39:31,34.703477025,135.502522588,24.0
2011-01-03 18:39:32,34.7034448385,135.502538681,24.0
2011-01-03 18:39:32,34.7034448385,135.502538681,24.0
2011-01-03 18:39:33,34.7034394741,135.50254941,24.0
2011-01-03 18:39:33,34.7034394741,135.50254941,24.0
2011-01-03 18:39:34,34.7033858299,135.502581596,24.0
2011-01-03 18:39:34,34.7033858299,135.502581596,24.0
2011-01-03 18:39:35,34.7034019232,135.502538681,16.0
2011-01-03 18:39:35,34.7034019232,135.502538681,16.0
2011-01-03 18:39:39,34.7033536434,135.502608418,12.0
2011-01-03 18:39:39,34.7033536434,135.502608418,12.0
2011-01-03 18:39:41,34.7033590078,135.502613783,12.0
2011-01-03 18:39:41,34.7033590078,135.502613783,12.0
2011-01-03 18:39:45,34.7033590078,135.502629876,12.0
2011-01-03 18:39:45,34.7033590078,135.502629876,12.0
2011-01-03 18:39:46,34.703348279,135.502624512,12.0
2011-01-03 18:39:46,34.703348279,135.502624512,12.0
2011-01-03 18:39:48,34.7033429146,135.502613783,12.0
2011-01-03 18:39:48,34.7033429146,135.502613783,12.0
2011-01-03 18:39:49,34.703348279,135.502603054,12.0
2011-01-03 18:39:49,34.703348279,135.502603054,12.0
2011-01-03 18:39:53,34.7033321857,135.502608418,16.0
2011-01-03 18:39:53,34.7033321857,135.502608418,16.0
2011-01-03 18:39:55,34.703348279,135.502629876,16.0
2011-01-03 18:39:55,34.703348279,135.502629876,16.0
2011-01-03 18:39:56,34.7033536434,135.502635241,16.0
2011-01-03 18:39:56,34.7033536434,135.502635241,16.0
2011-01-03 18:39:57,34.7033429146,135.502640605,16.0
2011-01-03 18:39:57,34.7033429146,135.502640605,16.0
2011-01-03 18:39:58,34.7033107281,135.502570868,16.0
2011-01-03 18:39:58,34.7033107281,135.502570868,16.0
2011-01-03 18:39:59,34.7032785416,135.502570868,16.0
2011-01-03 18:39:59,34.7032785416,135.502570868,16.0
2011-01-03 18:40:00,34.7032892704,135.502586961,16.0
2011-01-03 18:40:00,34.7032892704,135.502586961,16.0
2011-01-03 18:40:01,34.703283906,135.502603054,16.0
2011-01-03 18:40:01,34.703283906,135.502603054,16.0
2011-01-03 18:40:02,34.7032570839,135.502586961,16.0
2011-01-03 18:40:02,34.7032570839,135.502586961,16.0
2011-01-03 18:40:03,34.7032517195,135.50259769,16.0
2011-01-03 18:40:03,34.7032517195,135.50259769,16.0
2011-01-03 18:40:07,34.7032624483,135.502645969,12.0
2011-01-03 18:40:07,34.7032624483,135.502645969,12.0
2011-01-03 18:40:08,34.7032731771,135.502645969,12.0
2011-01-03 18:40:08,34.7032731771,135.502645969,12.0
2011-01-03 18:40:09,34.703283906,135.502667427,12.0
2011-01-03 18:40:09,34.703283906,135.502667427,12.0
2011-01-03 18:40:12,34.703283906,135.502678156,12.0
2011-01-03 18:40:12,34.703283906,135.502678156,12.0
2011-01-03 18:40:13,34.7032785416,135.502694249,12.0
2011-01-03 18:40:13,34.7032785416,135.502694249,12.0
2011-01-03 18:40:14,34.7032731771,135.502694249,12.0
2011-01-03 18:40:14,34.7032731771,135.502694249,12.0
2011-01-03 18:40:15,34.7032678127,135.502694249,12.0
2011-01-03 18:40:15,34.7032678127,135.502694249,12.0
2011-01-03 18:40:16,34.7032731771,135.502694249,12.0
2011-01-03 18:40:16,34.7032731771,135.502694249,12.0
2011-01-03 18:40:17,34.7032678127,135.502694249,12.0
2011-01-03 18:40:17,34.7032678127,135.502694249,12.0
